Max Baucus,M,white,1941,null,null,1978,2014,Montana
John Walsh,M,white,1960,null,null,2014,2015,Montana
Lee Metcalf,M,white,1911,null,null,1961,1978,Montana
Paul G. Hatfield,M,white,1928,null,null,1978,1978,Montana
Conrad Burns,M,white,1935,null,null,1989,2007,Montana
Edward Zorinsky,M,white,1928,null,null,1976,1987,Nebraska
Ben Nelson,M,white,1941,null,null,2001,2013,Nebraska
John J. Exon,M,white,1921,null,null,1979,1997,Nebraska
David Karnes,M,white,1948,null,null,1987,1989,Nebraska
Mike Johanns,M,white,1950,null,null,2009,2015,Nebraska
Roman Hruska,M,white,1904,null,null,1954,1976,Nebraska
Bob Kerrey,M,white,1943,null,null,1989,2001,Nebraska
Chuck Hagel,M,white,1946,null,null,1997,2009,Nebraska
Carl T. Curtis,M,white,1905,null,null,1955,1979,Nebraska
Chic Hecht,M,white,1928,null,null,1983,1989,Nevada
Alan Bible,M,white,1909,null,null,1954,1974,Nevada
Dean Heller,M,white,1960,null,null,2011,2019,Nevada
Paul Laxalt,M,white,1922,null,null,1974,1987,Nevada
Howard W. Cannon,M,white,1912,null,null,1959,1983,Nevada
Richard Bryan,M,white,1937,null,null,1989,2001,Nevada
John Ensign,M,white,1958,null,null,2001,2011,Nevada
Harry Reid,M,white,1939,null,null,1987,2017,Nevada
Louis C. Wyman,M,white,1917,null,null,1974,1975,New Hampshire
John E. Sununu,M,white,1939,null,null,2003,2009,New Hampshire
Kelly Ayotte,F,white,1968,null,null,2011,2017,New Hampshire
Gordon J. Humphrey,M,white,1940,null,null,1979,1990,New Hampshire
Norris Cotton,M,white,1900,null,null,1954,1974,New Hampshire
Norris Cotton,M,white,1901,null,null,1975,1975,New Hampshire
Thomas J. McIntyre,M,white,1915,null,null,1962,1979,New Hampshire
Judd Gregg,M,white,1947,null,null,1993,2011,New Hampshire
John A. Durkin,M,white,1936,null,null,1975,1980,New Hampshire
Bob Smith,M,white,1941,null,null,1991,2003,New Hampshire
Warren Rudman,M,white,1930,null,null,1981,1993,New Hampshire
Bill Bradley,M,white,1943,null,null,1979,1997,New Jersey
Jon Corzine,M,white,1947,null,null,2001,2006,New Jersey
Robert Torricelli,M,white,1951,null,null,1997,2003,New Jersey
Jeffrey Chiesa,M,white,1965,null,null,2013,2013,New Jersey
Frank Lautenberg,M,white,1924,null,null,1982,2001,New Jersey
Frank Lautenberg,M,white,1924,null,null,2003,2013,New Jersey
Nicholas F. Brady,M,white,1930,null,null,1982,1982,New Jersey
Clifford P. Case,M,white,1904,null,null,1955,1979,New Jersey
Harrison A. Williams,M,white,1919,null,null,1959,1982,New Jersey
Clinton P. Anderson,M,white,1895,null,null,1949,1973,New Mexico
Joseph Montoya,M,hispanic,1915,null,null,1964,1977,New Mexico
Jeff Bingaman,M,white,1943,null,null,1983,2013,New Mexico
Harrison Schmitt,M,white,1935,null,null,1977,1983,New Mexico
Pete Domenici,M,white,1932,null,null,1973,2009,New Mexico
James L. Buckley,M,white,1923,null,null,1971,1977,New York
Alfonse M. DAmato,M,white,1937,null,null,1981,1999,New York
Hillary Clinton,F,white,1947,null,null,2001,2009,New York
Charles Goodell,M,white,1926,null,null,1968,1971,New York
Jacob Javits,M,white,1904,null,null,1957,1981,New York
Daniel Patrick Moynihan,M,white,1927,null,null,1977,2001,New York
John Edwards,M,white,1953,null,null,1999,2005,North Carolina
Sam Ervin,M,white,1896,null,null,1954,1974,North Carolina
Jim Broyhill,M,white,1927,null,null,1986,1986,North Carolina
Elizabeth Dole,F,white,1936,null,null,2003,2009,North Carolina
Jesse Helms,M,white,1921,null,null,1973,2003,North Carolina
John Porter East,M,white,1931,null,null,1981,1986,North Carolina
Kay Hagan,F,white,1953,null,null,2009,2015,North Carolina
B. Everett Jordan,M,white,1896,null,null,1958,1973,North Carolina
Robert B. Morgan,M,white,1925,null,null,1975,1981,North Carolina
Lauch Faircloth,M,white,1928,null,null,1993,1999,North Carolina
Terry Sanford,M,white,1917,null,null,1986,1993,North Carolina
Milton R. Young,M,white,1897,null,null,1945,1981,North Dakota
Quentin N. Burdick,M,white,1908,null,null,1961,1992,North Dakota
Jocelyn Birch Burdick,F,white,1922,null,null,1992,1992,North Dakota
Byron Dorgan,M,white,1942,null,null,1992,2011,North Dakota
Mark Andrews,M,white,1926,null,null,1981,1987,North Dakota
Kent Conrad,M,white,1948,null,null,1987,2013,North Dakota
Heidi Heitkamp,F,white,1955,null,null,2013,2019,North Dakota
John Glenn,M,white,1921,null,null,1974,1999,Ohio
Mike DeWine,M,white,1947,null,null,1995,2007,Ohio
